delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,polygon.started,key_resp.started,fixation.stopped,key_resp.keys,key_resp.rt,sound_1.started,sound_1.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate
0.4,1000,exp,2,3,27,4,491.9692615,492.9683286,492.9683286,492.9683286,space,0.956654,494.3501834,494.6502108,494.6502108,494.6502108,494.6502108,100,28,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.4,1000,exp,2,4,28,10,496.3316506,497.3309498,497.3309498,497.3309498,space,1.1502611,498.9122799,,499.2185523,499.2185523,499.2185523,100,29,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,1000,exp,2,5,29,11,501.3603661,502.3595118,502.3595118,502.3595118,space,1.8906981,504.9736392,505.27546,505.27546,505.27546,505.27546,200,30,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,1000,exp,2,6,30,6,509.7025481,510.7018715,510.7018715,510.7018715,space,1.8160175,512.6499731,512.950047,512.950047,512.950047,512.950047,350,31,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,1000,exp,2,7,31,8,514.8312884,515.8304736,515.8304736,515.8474802,space,2.0475885,518.5944812,,518.895189,518.895189,518.895189,400,32,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,400,unexp,2,8,32,2,522.9236703,523.9229925,523.9229925,523.9229925,space,2.0138221,526.6534823,,526.9559468,526.9559468,526.9559468,500,33,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.4,1000,exp,2,9,33,7,529.4009907,530.4005878,530.4005878,530.4005878,space,2.2046499,533.0309055,,533.3315658,533.3315658,533.3315658,400,34,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,1000,exp,2,10,34,3,536.7106932,537.7101287,537.7101287,537.7101287,space,1.7694545,539.6083268,539.9079401,539.9079401,539.9079401,539.9079401,150,35,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,1000,exp,2,11,35,9,542.0727114,543.0719895,543.0719895,543.0719895,space,0.3229158,543.521409,,543.8206834,543.8206834,543.8206834,100,36,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,1000,exp,3,0,36,6,545.369325,546.3687465,546.3687465,546.3687465,space,0.8299676,547.317845,,547.620033,547.620033,547.620033,70,37,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.4,1000,exp,3,1,37,4,550.4147277,551.4139634,551.4139634,551.4139634,space,0.4568429,552.2963519,,552.5966833,552.5966833,552.5966833,100,38,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.4,1000,exp,3,2,38,10,557.7250578,558.7239585,558.7239585,558.7407376,space,1.9202138,561.0716506,,561.371295,561.371295,561.371295,300,39,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,1000,exp,3,3,39,5,564.1186696,565.1179138,565.1179138,565.1179138,space,2.848981,568.6977844,568.9986041,568.9986041,568.9986041,568.9986041,600,40,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
