delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,polygon.started,key_resp.started,fixation.stopped,key_resp.keys,key_resp.rt,sound_1.started,sound_1.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate
0.1,400,unexp,3,4,40,0,571.9444608,572.9440657,572.9440657,572.9440657,space,1.8403057,574.9087705,575.2096999,575.2096999,575.2096999,575.2096999,350,41,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,1000,exp,3,5,41,9,580.3537783,581.3531372,581.3531372,581.3531372,space,1.8507285,583.3340722,,583.6352788,583.6352788,583.6352788,410,42,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.4,1000,exp,3,6,42,7,591.8929837,592.8920806,592.8920806,592.908579,space,2.1235355,595.4398462,595.7408139,595.7408139,595.7408139,595.7408139,350,43,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.4,400,unexp,3,7,43,1,600.1853383,601.1845476,601.1845476,601.1845476,space,1.4566957,603.0656897,603.365686,603.365686,603.365686,603.365686,100,44,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,1000,exp,3,8,44,11,604.9476685,605.9467721,605.9467721,605.9467721,space,0.3156878,606.9790313,607.2814126,607.2814126,607.2814126,607.2814126,120,45,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,1000,exp,3,9,45,3,609.2435749,610.2429496,610.2429496,610.2429496,space,1.0422452,611.4082744,611.7088181,611.7088181,611.7088181,611.7088181,100,46,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,1000,exp,3,10,46,8,614.7550431,615.754258,615.754258,615.754258,space,1.4292711,617.901948,,618.206387,618.206387,618.206387,160,47,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,400,unexp,3,11,47,2,626.1613325,627.1605141,627.1605141,627.1605141,space,0.5443348,628.4253545,,628.7253512,628.7253512,628.7253512,100,48,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.4,1000,exp,4,0,48,4,631.7893007,632.7883192,632.7883192,632.7883192,space,2.8431515,636.0520353,,636.3524152,636.3524152,636.3524152,450,49,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,400,unexp,4,1,49,2,638.2832707,639.2827494,639.2827494,639.2827494,space,1.791543,641.796772,,642.0982325,642.0982325,642.0982325,300,50,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
