delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,polygon.started,key_resp.started,fixation.stopped,key_resp.keys,key_resp.rt,sound_1.started,sound_1.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate
0.4,1000,exp,4,2,50,7,645.1268951,646.1261423,646.1261423,646.1261423,space,4.168038,650.7216489,651.02384,651.02384,651.02384,651.02384,800,51,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,1000,exp,4,3,51,8,653.7355056,654.7347481,654.7347481,654.7347481,space,0.3924382,655.8501506,,656.1531596,656.1531596,656.1531596,120,52,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882, 4.82813639997039]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775, 4.828143700025976]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,1000,exp,4,4,52,3,660.9788766,661.9783903,661.9783903,661.9948018,space,2.1628829,664.2591654,664.560725,664.560725,664.560725,664.560725,600,53,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882, 4.82813639997039, 3.8443756999913603]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775, 4.828143700025976, 3.8443806000286713]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,400,unexp,4,5,53,0,668.4055015,669.4048226,669.4048226,669.4048226,space,1.651041,671.1858534,,671.4866054,671.4866054,671.4866054,200,54,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882, 4.82813639997039, 3.8443756999913603, 6.026901500008535]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775, 4.828143700025976, 3.8443806000286713, 6.026908200001344]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.4,400,unexp,4,6,54,1,677.513711,678.5127859,678.5127859,678.5127859,space,2.0928961,681.0269162,681.3288642,681.3288642,681.3288642,681.3288642,600,55,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882, 4.82813639997039, 3.8443756999913603, 6.026901500008535, 5.39307709998684]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775, 4.828143700025976, 3.8443806000286713, 6.026908200001344, 5.393082899972796]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,1000,exp,4,7,55,5,686.721803,687.7208752,687.7208752,687.7208752,space,1.1995704,689.6358181,689.935273,689.935273,689.935273,689.935273,200,56,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882, 4.82813639997039, 3.8443756999913603, 6.026901500008535, 5.39307709998684, 4.179077200009488]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775, 4.828143700025976, 3.8443806000286713, 6.026908200001344, 5.393082899972796, 4.179082399990875]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,1000,exp,4,8,56,9,694.1148204,695.1139379,695.1139379,695.1139379,space,0.634532,695.8797713,696.1827636,696.1827636,696.1827636,696.1827636,115,57,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882, 4.82813639997039, 3.8443756999913603, 6.026901500008535, 5.39307709998684, 4.179077200009488, 9.955297100008465]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775, 4.828143700025976, 3.8443806000286713, 6.026908200001344, 5.393082899972796, 4.179082399990875, 9.955303199996706]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.4,1000,exp,4,9,57,10,706.1368243,707.1361699,707.1361699,707.1361699,space,1.901765,709.4675417,,709.7678835,709.7678835,709.7678835,80,58,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882, 4.82813639997039, 3.8443756999913603, 6.026901500008535, 5.39307709998684, 4.179077200009488, 9.955297100008465, 5.510467200016137]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775, 4.828143700025976, 3.8443806000286713, 6.026908200001344, 5.393082899972796, 4.179082399990875, 9.955303199996706, 5.510476600029506]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.7,1000,exp,4,10,58,11,715.2785174,716.2778445,716.2778445,716.2778445,space,1.5680512,718.5754145,,718.8752126,718.8752126,718.8752126,90,59,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882, 4.82813639997039, 3.8443756999913603, 6.026901500008535, 5.39307709998684, 4.179077200009488, 9.955297100008465, 5.510467200016137, 7.092214900010731]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775, 4.828143700025976, 3.8443806000286713, 6.026908200001344, 5.393082899972796, 4.179082399990875, 9.955303199996706, 5.510476600029506, 7.0922206999966875]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
0.1,1000,exp,4,11,59,6,725.9684693,726.9676311,726.9676311,726.9846605,space,2.0882259,729.1821132,,729.4836857,729.4836857,729.4836857,450,60,"[5.341000700020231, 4.428008000017144, 11.87045049999142, 4.660540500015486, 5.277511599997524, 3.3787785000167787, 3.1774649000144564, 2.6615122000221163, 3.4789932999992743, 3.128056599991396, 7.059315100021195, 2.129718700016383, 11.10481129999971, 3.379162700031884, 3.5444295999477617, 2.746562400017865, 4.062598999997135, 4.1607945000287145, 6.142480999988038, 5.4759165000286885, 3.0955945000168867, 2.4813149999827147, 4.294847099983599, 5.460425500001293, 6.541998300002888, 5.677164599997923, 4.893932199978735, 1.6804268000414595, 2.1456302999868058, 4.42758210003376, 1.8796700999955647, 4.0278645000071265, 2.4458045000210404, 3.3782890999573283, 2.163617099984549, 1.546980400045868, 2.7951027000090107, 5.126282599987462, 2.7478918000124395, 2.9452823999454267, 5.144436700036749, 8.257073000015225, 4.446031900006346, 1.5822018000180833, 1.9632725999690592, 3.045194900012575, 7.958158100023866, 3.0633410000009462, 1.9298981999745592, 3.029416000004858, 2.712648499989882, 4.82813639997039, 3.8443756999913603, 6.026901500008535, 5.39307709998684, 4.179077200009488, 9.955297100008465, 5.510467200016137, 7.092214900010731, 8.557529100042302]","[5.341013199998997, 4.428014400007669, 11.870459099998698, 4.66054750001058, 5.277519499999471, 3.3787836999981664, 3.1774701999966055, 2.6615179000073113, 3.4790009999996983, 3.128063199983444, 7.059321700013243, 2.129738899995573, 11.104817699990235, 3.3791692000231706, 3.5444344999850728, 2.7465707000228576, 4.062605100043584, 4.160800400015432, 6.142485299962573, 5.475923500023782, 3.095600900007412, 2.4813241999945603, 4.294853399973363, 5.460431299987249, 6.542006100004073, 5.677170899987686, 4.893938200024422, 1.6804327000281774, 2.14563869999256, 4.427587300015148, 1.8796757999807596, 4.027875499974471, 2.4458096000016667, 3.3782933999900706, 2.1636226000264287, 1.5469891999964602, 2.7951085999957286, 5.126288999977987, 2.747901900031138, 2.945288499991875, 5.144446199992672, 8.257078199996613, 4.446064300020225, 1.5822093000169843, 1.9632788999588229, 3.045201500004623, 7.958166199969128, 3.0633484999998473, 1.9299065999803133, 3.0294276000349782, 2.7126537000294775, 4.828143700025976, 3.8443806000286713, 6.026908200001344, 5.393082899972796, 4.179082399990875, 9.955303199996706, 5.510476600029506, 7.0922206999966875, 8.557536100037396]",1,1,2022-11-04_11h59.36.200,T7,2022.2.2,60.02458608
